2020-10-14	FOF201014071467	HOLLIS ST & W MACARTHUR BLVD
2020-10-15	FOF201015071534	34TH ST & ANDOVER ST
2020-10-16	FOF201016071770	250 FRANK H OGAWA PLZ
2020-10-19	FOF201019072565	6TH ST & MARKET ST
2020-10-21	FOF201021073008	ADELINE ST & SB I880
2020-10-21	FOF201021073046	32ND ST & WOOD ST
2020-10-21	FOF201021073203	23RD ST & MARTIN LUTHER KING JR WY
2020-10-21	FOF201021073248	36TH ST & TELEGRAPH AV
2020-10-23	FOF201023073535	E 12TH ST & 5TH AV
2020-10-23	FOF201023073536	E 12TH ST & 16TH AV
2020-10-23	FOF201023073716	52ND ST & MARTIN LUTHER KING JR WY
2020-10-25	FOF201025074070	14TH ST & CASTRO ST
2020-10-26	FOF201026074254	29TH ST & TELEGRAPH AV
2020-10-27	FOF201027074636	1ST AV & LAKESHORE AV
2020-10-27	FOF201027074644	6TH ST & JEFFERSON ST
2020-10-28	FOF201028074759	GRAND AV & HARRISON ST
2020-10-28	FOF201028074765	2301 EMBARCADERO
2020-10-29	FOF201029075137	W GRAND AV & MARTIN LUTHER KING JR WY
2020-10-31	FOF201031075458	1600 E 12TH ST
2020-10-31	FOF201031075502	16TH AV & INTERNATIONAL BLVD
2020-11-02	FOF201102076144	38TH ST & MANILA AV
2020-11-02	FOF201102076148	E 12TH ST & 19TH AV
2020-11-04	FOF201104076411	E 12TH ST & 19TH AV
2020-11-06	FOF201106076904	32ND ST & WOOD ST
2020-11-07	FOF201107077084	E 12TH ST & LAKE MERRITT BLVD
2020-11-08	FOF201108077350	BROOKDALE AV & COURTLAND AV
2020-11-08	FOF201108077451	19TH AV & INTERNATIONAL BLVD
2020-11-08	FOF201108077452	1200 LAKESHORE AV
2020-11-09	FOF201109077543	34TH ST & ELM ST
2020-11-09	FOF201109077582	7TH ST & BRUSH ST
2020-11-09	FOF201109077584	7TH ST & BRUSH ST
2020-11-09	FOF201109077749	51ST AV & SAN LEANDRO ST
2020-11-10	FOF201110077844	E 12TH ST & 23RD AV
2020-11-10	FOF201110077983	4701 SAN LEANDRO ST
2020-11-11	FOF201111078062	NORTHGATE AV & SYCAMORE ST
2020-11-11	FOF201111078101	GRAND AV & HARRISON ST
2020-11-11	FOF201111078139	7TH ST & BRUSH ST
2020-11-11	FOF201111078140	7TH ST & BRUSH ST
2020-11-11	FOF201111078202	E 12TH ST & 29TH AV
2020-11-12	FOF201112078441	E 12TH ST & 22ND AV
2020-11-13	FOF201113078550	5TH ST & OAK ST
2020-11-13	FOF201113078612	7TH ST & MARKET ST
2020-11-13	FOF201113078614	1995 EMBARCADERO
2020-11-14	FOF201114078825	18TH ST & CASTRO ST
2020-11-14	FOF201114078876	6TH ST & FRANKLIN ST
2020-11-14	FOF201114078889	69TH AV & SAN LEANDRO ST
2020-11-16	FOF201116079261	1112 29TH AV
2020-11-16	FOF201116079285	55 SANTA CLARA AV
2020-11-17	FOF201117079426	601 WEBSTER ST
2020-11-17	FOF201117079526	40TH ST & MANILA AV
2020-11-17	FOF201117079577	37TH AV & E 9TH ST
2020-11-17	FOF201117079608	E 12TH ST & 20TH AV
2020-11-17	FOF201117079648	7TH ST & BRUSH ST
2020-11-17	FOF201117079650	7TH ST & BRUSH ST
2020-11-19	FOF201119079894	ALAMEDA AV & FRUITVALE AV
2020-11-19	FOF201119079922	7200 SAN LEANDRO ST
2020-11-19	FOF201119079926	34TH ST & WOOD ST
2020-11-19	FOF201119080009	23RD ST & MARTIN LUTHER KING JR WY
2020-11-19	FOF201119080021	GRAND AV & HARRISON ST
2020-11-19	FOF201119080097	E 12TH ST & 46TH AV
2020-11-20	FOF201120080323	1900 E 12TH ST
2020-11-21	FOF201121080365	5TH ST & MANDELA PKWY
2020-11-21	FOF201121080476	34TH ST & SAN PABLO AV
2020-11-23	FOF201123080949	1608 26TH ST
2020-11-23	FOF201123080974	7TH ST & BRUSH ST
2020-11-24	FOF201124080995	NB HIGH OFFRP ST & NB I880
2020-11-24	FOF201124081064	E 12TH ST & 23RD AV
2020-11-24	FOF201124081235	E 12TH ST & 17TH AV
2020-11-24	FOF201124081236	BROADWAY & NB I880
2020-11-24	FOF201124081238	66TH AV & SAN LEANDRO ST
2020-11-25	FOF201125081324	54TH AV & SAN LEANDRO ST
2020-11-25	FOF201125081337	47TH AV & SAN LEANDRO ST
2020-11-25	FOF201125081407	22ND ST & BRUSH ST
2020-11-25	FOF201125081420	HIGH ST & JENSEN ST
2020-11-26	FOF201126081583	HEGENBERGER OFFRP & SAN LEANDRO ST
2020-11-27	FOF201127081702	7TH ST & BRUSH ST
2020-11-27	FOF201127081741	6TH ST & BRUSH ST
2020-11-27	FOF201127081871	23RD ST & HARRISON ST
2020-11-28	FOF201128081916	22ND ST & BRUSH ST
2020-11-28	FOF201128081950	23RD ST & BRUSH ST
2020-11-29	FOF201129082286	7TH ST & BROADWAY
2020-11-29	FOF201129082294	3800 MANILA AV
2020-11-30	FOF201130082404	3601 TELEGRAPH AV
2020-11-30	FOF201130082486	NORTHGATE AV & SYCAMORE ST
2020-11-30	FOF201130082554	34TH ST & BROADWAY
2020-12-01	FOF201201082673	5TH ST & BROADWAY
2020-12-04	FOF201204083413	98TH AV & SAN LEANDRO ST
2020-12-04	FOF201204083425	34TH ST & ANDOVER ST
2020-12-05	FOF201205083637	24TH ST & NORTHGATE AV
2020-12-05	FOF201205083668	7TH ST & BRUSH ST
2020-12-05	FOF201205083690	E 12TH ST & 29TH AV
2020-12-06	FOF201206083787	NORTHGATE AV & SYCAMORE ST
2020-12-06	FOF201206083806	NORTHGATE AV & SYCAMORE ST
2020-12-06	FOF201206083909	2103 SAN PABLO AV
2020-12-07	FOF201207084132	3RD ST & CHESTER ST
2020-12-07	FOF201207084145	W GRAND AV & MARITIME ST
2020-12-08	FOF201208084325	2301 EMBARCADERO
2020-12-08	FOF201208084375	34TH ST & ANDOVER ST
2020-12-08	FOF201208084443	3400 TELEGRAPH AV
2020-12-10	FOF201210084880	34TH ST & WOOD ST
2020-12-11	FOF201211085091	55 SANTA CLARA AV
2020-12-11	FOF201211085239	5TH AV & EMBARCADERO
2020-12-12	FOF201212085327	E 12TH ST & 19TH AV
2020-12-12	FOF201212085360	W GRAND AV & NB I880 CONN
2020-12-12	FOF201212085391	6TH ST & WEBSTER ST
2020-12-13	FOF201213085632	5TH ST & JACKSON ST
2020-12-14	FOF201214085736	E 12TH ST & 29TH AV
2020-12-16	FOF201216086312	E 12TH ST & 14TH AV
2020-12-16	FOF201216086324	5TH ST & BROADWAY
2020-12-16	FOF201216086417	1006 JEFFERSON ST
2020-12-17	FOF201217086443	36TH ST & MARTIN LUTHER KING JR WY
2020-12-17	FOF201217086498	32ND ST & WOOD ST
2020-12-18	FOF201218086687	11TH ST & BRUSH ST
2020-12-18	FOF201218086810	5TH ST & MARKET ST
2020-12-19	FOF201219086901	E 12TH ST & 16TH AV
2020-12-21	FOF201221087486	1101 EMBARCADERO WEST
2020-12-22	FOF201222087615	MARTIN LUTHER KING JR WY & SYCAMORE ST
2020-12-22	FOF201222087773	W GRAND AV & WOOD ST
2020-12-23	FOF201223087844	414 HALE AV
2020-12-23	FOF201223088021	6TH ST & MARTIN LUTHER KING JR WY
2020-12-24	FOF201224088110	12TH ST & WB I980
2020-12-24	FOF201224088205	600 HARRISON ST
2020-12-25	FOF201225088387	E 16TH ST & FRUITVALE AV
2020-12-26	FOF201226088498	5TH ST & FILBERT ST
2020-12-26	FOF201226088526	3775 ALAMEDA AV
2020-12-27	FOF201227088787	7TH ST & CASTRO ST
2020-12-27	FOF201227088934	5920 SAN PABLO AV
2020-12-27	FOF201227088950	ADAMS ST & MACARTHUR BLVD
2020-12-28	FOF201228089151	7TH ST & BRUSH ST
2020-12-29	FOF201229089280	E 12TH ST & 18TH AV
2020-12-29	FOF201229089430	5TH ST & WEBSTER ST
2020-12-29	FOF201229089459	6TH ST & WEBSTER ST
2020-12-30	FOF201230089507	EMBARCADERO & OAK ST
2020-12-31	FOF201231089776	4TH ST & FALLON ST
2020-12-31	FOF201231089948	66TH AV & SAN LEANDRO ST
2020-12-31	FOF201231089952	26TH ST & WOOD ST
2020-12-31	FOF201231089961	4TH ST & FRANKLIN ST
